lr.cell.name,lr.gene.name,obs.xy.diff,null.diff.sd,pvalue,stage,adj.p,Welch.t.stat,Welch.t.sd,Welch.t.p,adj.t.p,Ligand_s1,Ligand_s2,Ligand_s3,Ligand_s4,Ligand_s5,Ligand_s6,Ligand_s7,Ligand_s8,Ligand_s9,Ligand_s10,Ligand_s11,Ligand_s12,Ligand_s13,Ligand_s14,Ligand_s15,Ligand_s16,Ligand_s17,Ligand_s18,Ligand_s19,Ligand_s20,Receptor_s1,Receptor_s2,Receptor_s3,Receptor_s4,Receptor_s5,Receptor_s6,Receptor_s7,Receptor_s8,Receptor_s9,Receptor_s10,Receptor_s11,Receptor_s12,Receptor_s13,Receptor_s14,Receptor_s15,Receptor_s16,Receptor_s17,Receptor_s18,Receptor_s19,Receptor_s20,TX1.sd.limma.ligand,TX2.sd.limma.ligand,TX1.sd.limma.receptor,TX2.sd.limma.receptor
AT2-Ciliated,TGFB1-SDC2,11.2531,2.28,2.46E-05,2,0.005393833,5.3998,2.084,6.40E-05,0.014139174,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,6.222624537,5.7739546,4.1457627,4.118364916,5.052565003,5.435111883,4.249018572,5.912738629,3.059701996,4.276543006,3.698822261,3.893627179,4.341928742,4.434652058,4.648832624,4.021484215,4.339152321,2.770127557,4.047984583,3.259510414,0.928638806,0.928638806,0.80314958,0.80314958
Endothelial Cells-Myofibroblasts,SPP1-CD44,20.5192,4.014,2.53E-05,2,0.005530038,6.3363,3.2383,2.00E-05,0.007435347,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,0,3.560281154,4.979395073,3.871053244,4.942069678,4.109966114,4.946579744,4.258160118,0,4.680374679,3.586975369,4.373621616,4.53071348,4.968010303,5.060074268,3.950012319,4.024849869,4.797452963,5.389646884,4.935077023,1.748089102,1.748089102,1.374406338,1.374406338
Monocytes-SCGB3A2+,NRG1-ERBB4,9.351,1.754,2.54E-05,2,0.005530038,8.5474,1.094,0,0,1.92475353,1.958239445,3.876016688,1.466638876,3.225291459,4.224631789,4.465111989,1.172729529,0,4.566225333,4.748641953,4.187138774,3.870884792,3.325134733,4.839776171,2.550394797,4.398112829,5.268310455,2.781395585,4.667328867,0,0,0,3.507634572,0,0,0,0,0,2.374528353,2.063739868,3.031703259,3.565294239,2.082776036,2.985606635,1.802591592,2.627102833,1.649508324,2.487853076,1.901445169,1.203670374,1.203670374,0.886078888,0.886078888
Macrophages-Macrophages,MMP1-CD44,34.3991,6.4655,2.57E-05,2,0.005577871,5.5079,6.2454,6.30E-05,0.014044321,0,0,0,0,2.147848736,0.615505942,0.635546221,0,0,4.101549349,3.359633254,2.680902144,5.718417201,1.788652926,3.397492786,2.305809251,0.803817155,2.472310636,3.13272059,5.420550626,11.46257565,11.38180193,11.67229425,10.81574322,12.12352786,10.93970058,10.93902747,11.1213402,11.18830164,12.55436104,11.96457713,11.81066748,12.28789589,11.74799434,12.36592494,11.90913301,11.57293496,11.87578285,12.0695482,12.24301721,1.177108621,1.177108621,0.350446958,0.350446958
Macrophages-Endothelial Cells,ACE-BDKRB2,23.7579,4.259,2.58E-05,2,0.005590463,5.5445,4.2849,3.00E-05,0.009322348,7.065161505,5.758760872,7.100178081,8.024050366,7.807729758,7.509208221,7.642803731,4.717178805,7.673370663,8.118196045,7.797745066,8.823206083,6.486864542,7.861588982,7.458270928,7.493661922,8.000192498,7.72498077,8.63413788,8.308562383,3.081347008,1.446424985,2.821453981,1.342830909,2.616070093,0,1.110090113,0,1.478426824,6.374034297,5.792975831,5.484367912,4.043667911,5.060997384,3.430788096,3.524337457,2.794775528,2.894884916,4.059043452,5.041435324,0.857832304,0.857832304,1.159474764,1.159474764
Macrophages-SCGB3A2+,CTGF-ERBB4,7.4159,1.4974,2.59E-05,2,0.005590463,4.317,1.7178,0.000515,0.041098136,2.246119967,2.611199053,2.034055111,2.336744885,2.147848736,2.394174302,2.200980687,0,2.322688126,4.101549349,2.381635438,3.861103701,2.323091359,2.991972714,7.071765655,1.939253463,2.636913985,3.026610504,3.13272059,3.363950566,0,0,0,3.507634572,0,0,0,0,0,2.374528353,2.063739868,3.031703259,3.565294239,2.082776036,2.985606635,1.802591592,2.627102833,1.649508324,2.487853076,1.901445169,1.147066384,1.147066384,0.886078888,0.886078888
Monocytes-Smooth Muscle Cells,PSAP-SORT1,-20.0547,3.7936,2.59E-05,2,0.005590463,-5.2807,3.7977,5.40E-05,0.012754261,9.630979123,9.874208423,10.37640868,9.777411402,10.03792779,9.367753318,9.197307863,10.77642765,9.849298624,9.814308065,9.219936743,10.17302221,10.55231448,9.727711354,8.698862248,9.2826646,9.690712709,9.82989767,9.257429751,9.740375637,4.031326249,3.646966643,3.639784159,4.158692966,2.869544058,4.135234075,3.770908199,4.758183022,5.020526147,1.495247176,1.482015823,2.056850455,2.903568034,2.958692223,2.396292696,2.119967655,3.724352269,1.229148871,0,1.785345116,0.489372715,0.489372715,0.84889783,0.84889783
Myofibroblasts-SCGB3A2+,PLAU-ITGB1,14.5989,2.6961,2.59E-05,2,0.005590463,6.2539,2.3344,8.00E-06,0.004189106,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,4.792518473,3.478008025,4.262063881,5.409219568,4.26974885,4.157152848,4.407601377,7.279066623,4.057987335,5.832465694,5.376906879,5.531117875,5.197437562,5.16145716,5.006415794,5.102819322,4.787562038,4.889112972,5.328409915,4.798527533,1.082833392,1.082833392,0.767204758,0.767204758
SCGB3A2+-Myofibroblasts,MMP7-CD44,26.0913,5.3313,2.58E-05,2,0.005590463,5.7685,4.523,0.000126,0.020215033,6.83961315,4.019153082,6.52254922,3.507634572,2.219683814,2.3813768,6.355696932,0,5.014015947,6.596145512,9.230163155,8.255077859,8.279349388,8.900677502,7.936346737,8.470204389,8.012020036,9.941529839,8.092525218,9.238287621,0,3.560281154,4.979395073,3.871053244,4.942069678,4.109966114,4.946579744,4.258160118,0,4.680374679,3.586975369,4.373621616,4.53071348,4.968010303,5.060074268,3.950012319,4.024849869,4.797452963,5.389646884,4.935077023,1.658253103,1.658253103,1.374406338,1.374406338
AT2-cDCs,TIMP3-ADAM17,14.4634,2.8324,2.63E-05,2,0.0056175,6.831,2.1173,3.00E-06,0.002210569,0.998271448,2.073996035,0,2.969134488,3.13397582,2.557919412,0,0,0,4.384422142,5.568724837,7.094174222,5.605687155,7.10910422,4.216502097,5.135244409,6.766346359,6.334958475,5.431681442,4.042492524,3.368732768,3.516191522,3.42266988,0,2.097461593,3.630215855,3.322018267,3.333081912,0,3.176517951,2.133285706,3.250342247,3.164101992,3.868078194,5.100270109,3.345265613,2.930610999,3.021699747,1.902966639,2.328103466,1.224598109,1.224598109,1.178969653,1.178969653
AT2-SCGB3A2+,TGFB1-CAV1,16.9422,3.2134,2.62E-05,2,0.0056175,5.6051,3.0227,4.50E-05,0.011441064,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,2.940802334,7.887612856,5.9454117,5.982820852,7.396882447,7.937812636,5.946519674,5.494748659,6.308903195,6.141323273,4.269702516,7.197020012,4.781610979,5.539446784,3.712708061,6.97911624,6.650662565,6.628003412,5.055975629,5.972181721,0.928638806,0.928638806,1.313158402,1.313158402
Macrophages-Macrophages,ICAM1-ITGAM,16.9092,3.5569,2.63E-05,2,0.0056175,4.102,4.1222,0.001087,0.056367798,8.622511319,9.312147879,9.44764386,6.838513638,9.522338771,7.683630515,7.885850316,8.250966827,7.666281215,9.93827452,9.548671333,8.683001607,9.728351537,9.423623133,9.747179378,8.788028249,8.004388321,8.937746627,9.499230558,9.155711602,8.594837405,8.325948831,8.543956596,8.614639597,8.524299284,8.126972007,8.900451733,8.472682559,6.585902584,9.917321925,9.458283763,9.357377568,9.265424925,9.009285725,9.583455108,8.676839634,9.239079496,9.331820815,9.352602746,9.768943297,0.747240196,0.747240196,0.510068825,0.510068825
Macrophages-Macrophages,SEMA3A-NRP1,16.0582,3.2942,2.63E-05,2,0.0056175,4.7848,3.3561,0.000202,0.026443734,0,0,1.731903556,0.591154667,0,0,0,0,0,3.183232524,2.381635438,3.38846419,1.486361667,2.348100897,3.397492786,0.989946847,1.993803202,1.560572133,0,2.497684044,8.424505612,7.944187427,9.001517002,7.461335197,8.176222207,7.854227723,7.66658126,9.792171938,7.13022621,10.02757249,8.656773648,8.629784409,9.007075656,8.482936686,8.083403808,7.834000142,7.877463109,8.732630221,8.320149909,8.586621769,0.866912698,0.866912698,0.700118698,0.700118698
Myofibroblasts-AT2,PLAU-ST14,12.7534,2.5356,2.65E-05,2,0.00564637,5.298,2.4072,7.50E-05,0.015254752,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,3.843906908,4.361413473,3.762768952,4.282532602,4.891577136,3.53918062,4.263343454,0,4.850864354,4.384422142,3.5014472,5.125507933,4.635014509,4.525240254,5.234466881,5.220809856,4.246170209,4.829123248,4.939476417,5.238820541,1.082833392,1.082833392,1.052503855,1.052503855
Myofibroblasts-Macrophages,PLAU-MRC2,13.6771,2.7136,2.67E-05,2,0.005673724,5.2063,2.627,7.00E-05,0.014825904,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,3.997853286,2.834334124,4.850994217,1.820591458,4.994805181,1.045576046,0.500949237,4.717178805,1.585595888,4.262106242,5.687487911,5.42449887,5.179331582,4.048570668,3.777890864,2.305809251,5.538803494,4.719523188,4.048039767,5.34006853,1.082833392,1.082833392,1.378003973,1.378003973
Ciliated-Endothelial Cells,SORBS1-INSR,6.4326,1.2158,2.69E-05,2,0.00569894,5.12,1.2564,9.80E-05,0.017734397,0,0,1.626500224,0.873635548,1.206082884,0.731515927,0,0,0.825721677,2.118336921,2.805853057,1.915538451,1.382169148,1.756958754,1.181232605,2.405577399,1.219768509,1.023524424,1.270725457,1.766146566,3.368775909,3.131578695,3.143849679,3.555251534,3.493334195,3.374210243,1.347545699,1.875923406,2.798014016,5.225689563,6.074588713,3.452473523,4.337536099,5.726879514,7.195085707,3.772859129,4.234017569,4.425194488,5.015104736,4.172376153,0.579037951,0.579037951,0.963573259,0.963573259
SCGB3A2+-AT2,MMP7-CD151,32.8579,5.66,2.70E-05,2,0.005706038,5.2103,6.3063,0.000249,0.029270932,6.83961315,4.019153082,6.52254922,3.507634572,2.219683814,2.3813768,6.355696932,0,5.014015947,6.596145512,9.230163155,8.255077859,8.279349388,8.900677502,7.936346737,8.470204389,8.012020036,9.941529839,8.092525218,9.238287621,6.947219803,6.763214403,8.015504392,7.05124946,7.794671106,7.313162238,7.150578754,7.664689803,7.268800627,6.650002626,7.284254528,7.734224221,7.783945954,7.836744535,7.55943949,7.832817748,7.108175599,6.89216789,6.471923494,8.233099072,1.658253103,1.658253103,0.494900584,0.494900584
Endothelial Cells-Endothelial Cells,SPP1-S1PR1,33.2499,6.6668,2.71E-05,2,0.005713198,5.806,5.7268,2.00E-05,0.007435347,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,8.466284701,8.562174298,7.616264165,8.834685774,7.791966672,8.867617516,8.8760358,8.951335608,9.167531144,8.539221028,6.928850195,7.44359922,7.225369871,8.182667954,7.365254604,8.752514483,8.99377062,8.550671141,8.433396539,8.171884897,1.748089102,1.748089102,0.620642861,0.620642861
Myofibroblasts-Endothelial Cells,PLAU-ITGA5,20.8531,3.6547,2.73E-05,2,0.005726261,5.6374,3.699,2.40E-05,0.008249497,0,1.346162853,0,1.464127336,3.629820734,0.858667205,0.870896647,0,0,3.602536607,2.639917054,2.921539023,3.735178008,4.071888881,2.761004887,2.205948685,4.832908536,4.472318957,5.389646884,2.790433564,7.195237782,7.247598999,6.797646703,7.581382892,6.376645372,7.056404107,7.141489472,7.447692444,7.887592483,7.793041975,7.005401213,7.523767198,6.672286346,8.133220308,7.069355243,7.096007412,7.289187508,7.596563446,8.296310275,8.061253733,1.082833392,1.082833392,0.483516101,0.483516101
SCGB3A2+-SCGB3A2+,CALR-LRP1,11.1673,2.1083,2.72E-05,2,0.005726261,5.4046,2.0663,0.000197,0.026122667,4.792518473,4.852599319,5.9454117,5.409219568,5.20349684,5.4297289,5.373206723,4.526394633,6.444751475,5.909832731,6.331224432,6.445146522,6.788596083,6.549001773,6.507280564,6.204854876,6.010036572,6.331273529,6.083993506,6.865580751,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.450911043,0.450911043,0.782696661,0.782696661
Endothelial Cells-Ciliated,SPP1-ITGAV,25.1841,4.9376,2.74E-05,2,0.005734593,5.2992,4.7525,8.00E-05,0.01575104,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,6.540683708,6.636389207,6.470544851,5.413246031,5.392673938,5.29653834,6.190960438,6.229869227,5.322190725,5.97328363,4.642173996,6.245243487,6.652618328,6.209103044,6.507905829,5.892881401,5.522547347,5.67377371,5.065876374,5.56418083,1.748089102,1.748089102,0.584278183,0.584278183
Myofibroblasts-SCGB3A2+,WNT5A-LDLR,11.437,2.2541,2.74E-05,2,0.005734593,5.8543,1.9536,9.20E-05,0.017101299,0,0,0,0,1.024640866,0.858667205,0,0,0,3.416887203,2.106022044,1.933012385,3.946382885,3.653590527,2.761004887,2.444119947,4.024849869,2.581983654,0,1.985204697,5.103997332,6.268081643,6.933658256,5.409219568,4.375229389,2.3813768,3.474024349,6.797350518,3.142102918,5.129633712,5.169426049,5.187993951,5.35522364,5.786769168,5.410188385,3.313250825,3.051847879,3.359168382,5.055975629,4.57104077,0.89852251,0.89852251,1.296151777,1.296151777
cDCs-Endothelial Cells,ITGB2-THY1,19.087,3.6178,2.75E-05,2,0.005743505,5.7272,3.3327,4.10E-05,0.010850011,6.260676834,6.719922491,6.977430739,4.87577599,7.104842189,6.400379637,6.119837995,7.026312857,4.849118578,6.366049281,5.786452121,6.278788171,6.920077929,7.373332216,5.100270109,6.366553409,6.692212315,7.013264512,6.789110685,7.045477999,2.242456675,0,0,0,0,0,0,0,0.673992699,5.135148232,4.190846451,3.899746491,3.433609969,2.464253966,3.059669943,2.904794903,3.4460863,1.973168105,0,5.216844485,0.741724002,0.741724002,1.193970536,1.193970536
Myofibroblasts-Endothelial Cells,UBB-SMAD3,13.5104,2.6596,2.76E-05,2,0.005743547,4.5429,2.974,0.000258,0.029698962,3.397507521,5.6091894,5.25140985,5.403802348,5.482384757,5.293812929,5.462626808,3.710410853,5.615462464,6.387552145,6.903345957,5.988164842,5.990134855,5.944776691,8.002352401,6.270351261,6.026081197,5.651131735,6.372336687,6.708347168,3.993501065,3.267025422,2.968521648,3.353169831,2.616070093,3.00482118,0,2.664648791,2.193107613,5.135148232,3.695020582,3.163121895,3.534716656,5.077179283,5.412136934,3.424071513,3.4460863,3.373528493,4.059043452,5.041435324,0.733203415,0.733203415,0.97492657,0.97492657
Myofibroblasts-SCGB3A2+,INHBA-ACVR2A,6.8993,1.4548,2.76E-05,2,0.005743547,6.2747,1.0995,1.70E-05,0.006836389,0,0,2.423240702,0,2.685015634,1.39326496,0.870896647,0,0,2.953621268,3.448250645,2.921539023,3.823403533,4.554644699,4.956481808,2.665706658,5.88401975,3.879310372,4.212424597,3.682208459,0,2.601999976,0,0,1.675702152,0,0,0,3.142102918,2.221089743,1.373143288,1.334884117,2.389777801,1.937980356,2.630041325,1.72427156,1.85813396,1.501792308,2.487853076,0.912680117,1.013929088,1.013929088,0.940092798,0.940092798
Endothelial Cells-Smooth Muscle Cells,LRPAP1-SORT1,-13.0217,2.4749,2.83E-05,2,0.005865652,-5.1909,2.5086,6.30E-05,0.014044321,6.009982379,6.129545784,6.05510598,6.468903767,6.081086274,6.290840335,6.636338377,6.641018396,6.515909929,5.467516501,5.827121581,6.296222156,6.105378645,5.806686224,5.776384812,6.30421644,6.671957172,6.363713661,5.585118503,6.317712206,4.031326249,3.646966643,3.639784159,4.158692966,2.869544058,4.135234075,3.770908199,4.758183022,5.020526147,1.495247176,1.482015823,2.056850455,2.903568034,2.958692223,2.396292696,2.119967655,3.724352269,1.229148871,0,1.785345116,0.324944295,0.324944295,0.84889783,0.84889783
AT2-Ciliated,TGFB1-SMAD3,17.1832,3.2167,2.85E-05,2,0.005909988,6.7234,2.5557,1.30E-05,0.005632799,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,0,4.240782873,5.059972842,5.646859276,5.168522717,5.520611864,4.955310823,0,5.803276685,4.957793082,4.642173996,4.977188542,4.341928742,5.505377967,6.291492491,5.237733087,5.188801913,5.329773266,5.845819839,5.009828544,0.928638806,0.928638806,1.588851937,1.588851937
AT2-SCGB3A2+,PSAP-LRP1,13.0511,2.6489,2.87E-05,2,0.005920395,4.7784,2.7312,0.000602,0.044226334,7.124952231,7.242062726,7.788190852,7.20357046,7.073532272,7.167082522,7.685073063,7.985195185,6.812872905,7.491600645,7.505324142,7.705216144,8.189510775,7.428940777,7.983746413,7.908697612,7.701563156,7.271451815,7.19391969,7.71394726,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.338633421,0.338633421,0.782696661,0.782696661
Ciliated-SCGB3A2+,LRPAP1-LRP1,12.6944,2.6641,2.87E-05,2,0.005920395,4.4187,2.8729,0.001296,0.060454617,7.381776806,7.923225726,7.529129917,7.489137983,7.766965029,7.543554484,7.877663697,8.063916402,7.565831941,7.364175259,7.590713795,7.7447399,8.164780148,7.728010755,7.549611799,7.786651382,7.788500023,7.734221959,6.985748017,7.549078456,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.265560746,0.265560746,0.782696661,0.782696661
Fibroblasts-Macrophages,FN1-NT5E,15.2783,3.1777,2.87E-05,2,0.005920395,5.227,2.923,6.20E-05,0.013922281,5.687388517,4.482742618,7.106264573,7.464680035,4.222123577,6.782249718,3.603453777,6.392339946,5.748312704,5.332795087,4.284468271,5.218452927,5.644120008,5.985085553,5.55799469,5.138537308,3.475072473,6.115778947,6.228452328,5.820635166,2.246119967,2.347124295,2.846210084,0,2.147848736,1.045576046,1.253272008,0,1.000475066,4.406570802,5.687487911,4.739291673,6.041447527,4.477417401,3.777890864,1.686501237,4.240095546,3.807154288,4.048039767,4.666804764,1.082594955,1.082594955,1.071584337,1.071584337
Endothelial Cells-cDCs,SPP1-ITGA4,19.7813,3.9415,2.89E-05,2,0.005956258,5.3491,3.6981,6.50E-05,0.01420706,2.722035879,0,1.469912255,2.67303606,0,0,0.82569951,0,0,5.797742678,6.928850195,6.259230472,7.413020044,5.286511308,7.299575516,4.988504577,4.985774563,3.289669413,0,4.172376153,4.804910439,4.850185826,5.821746178,4.87577599,4.120831895,5.135334465,5.236295754,5.604589195,4.849118578,4.97987205,3.862810442,5.282978172,5.700745719,4.934332131,3.221226432,4.508575207,5.137334552,5.150178525,4.518441631,4.707858838,1.748089102,1.748089102,0.607077103,0.607077103
AT2-SCGB3A2+,APP-LRP1,11.479,2.1613,2.91E-05,2,0.005965564,5.3769,2.1349,0.000189,0.025279777,5.298025429,5.33373803,6.834983836,5.66279702,5.60896935,5.280271231,5.225283676,6.093877789,6.142479747,6.910640774,7.023070016,7.582973764,6.790477108,6.554618391,6.350914841,6.473006108,5.845458352,5.899132391,6.152308683,6.256568128,0,0,0,0,2.430150383,2.3813768,0,0,0,2.221089743,2.314945356,1.85203459,2.356979689,1.859741092,2.630041325,2.1558136,1.969783655,2.019075103,3.353161144,1.556594629,0.522119849,0.522119849,0.782696661,0.782696661
Ciliated-SCGB3A2+,CTGF-ERBB4,19.7405,3.769,2.91E-05,2,0.005965564,4.999,3.9489,0.00024,0.028897456,7.794650073,9.687694809,8.799816976,8.772773759,9.746705122,8.223194025,9.953891734,10.54776559,9.128888557,9.628202673,8.048102838,9.9961866,8.867012939,9.065208019,11.42954123,9.623503634,9.129554269,9.314802186,10.24124591,9.563707582,0,0,0,3.507634572,0,0,0,0,0,2.374528353,2.063739868,3.031703259,3.565294239,2.082776036,2.985606635,1.802591592,2.627102833,1.649508324,2.487853076,1.901445169,0.858236678,0.858236678,0.886078888,0.886078888
Monocytes-Endothelial Cells,NAMPT-INSR,19.8055,3.8816,2.91E-05,2,0.005965564,4.4288,4.472,0.000521,0.041282457,8.746841146,9.03728527,8.617444824,7.335419828,8.044893376,7.295548866,8.816508716,8.447454949,8.786050239,10.29274684,8.19075254,7.812554288,9.242750537,8.75657809,10.51740073,9.037981002,8.494166935,8.959388946,8.174343376,8.314383877,3.368775909,3.131578695,3.143849679,3.555251534,3.493334195,3.374210243,1.347545699,1.875923406,2.798014016,5.225689563,6.074588713,3.452473523,4.337536099,5.726879514,7.195085707,3.772859129,4.234017569,4.425194488,5.015104736,4.172376153,0.764879073,0.764879073,0.963573259,0.963573259
T Cells-cDCs,B2M-CD1A,41.0751,7.7796,2.95E-05,2,0.00603521,4.9457,8.3052,0.000437,0.038548412,10.53478351,10.66826718,11.29797899,11.06042925,11.14370852,10.95112075,10.93848983,11.14668529,10.57034579,11.77188251,11.33072378,11.63419383,11.59608126,11.33299154,11.25023792,11.49175009,11.33220248,11.23793761,10.83199159,10.93137478,2.039108584,2.163648862,5.89092039,0,3.576746802,0,1.914343737,3.869517893,0,4.97987205,4.335846143,6.174406593,7.265079172,6.427783407,5.41376215,6.849844021,5.386128395,5.432279413,4.681355302,5.998548965,0.276027777,0.276027777,1.494952529,1.494952529
Endothelial Cells-Macrophages,LAMC1-ITGA6,20.2773,3.7991,3.01E-05,2,0.006139344,5.2838,3.8376,5.10E-05,0.012233538,4.65867654,4.748449507,4.475124159,4.161995712,4.736274116,3.720251132,3.514415401,5.046332844,4.44902541,6.754621461,6.55388646,6.332289012,5.949306171,5.971582,6.515696051,4.848522056,4.50951696,5.026975838,4.059043452,6.355710316,3.81805126,2.834334124,4.042444749,5.207818263,6.257324169,3.783486485,4.733385215,0,4.000890621,6.424178172,6.831143524,6.518228383,6.175360738,6.684808105,8.197170067,4.748752917,7.436794106,7.061561746,5.316665995,5.067572645,0.76457729,0.76457729,1.378094772,1.378094772
