"lr.cell.name","lr.gene.name","obs.xy.diff","null.diff.sd","pvalue","stage","adj.p","Welch.t.stat","Welch.t.sd","Welch.t.p","adj.t.p","limma.Lg.p","limma.Rg.p","limma.Lg.logFC","limma.Rg.logFC","adj.limma.Lg.p","adj.limma.Rg.p"
"T cells-Macrophages","TGFB1-SMAD3",10.8536,2.07,0.000012158796,2,0.000286901129,7.0211,1.5458,0.021854,0.190506593925,0.573282592853,0.000735598067,-0.3634,1.5869,0.901706714664,0.040821717358
"T cells-Macrophages","TIMP2-ITGB1",-15.8349,3.3004,0.000090955247,2,0.001765813546,-3.1227,5.0709,0.162837,0.397832266608,0.005113004483,0.152953783492,-2.1625,-0.5352,0.125899418493,0.59981042085
"T cells-Macrophages","TNFSF10-TNFRSF10A",12.5079,2.5322,0.000277316399,2,0.004714378783,4.9157,2.5445,0.024878,0.195420931349,0.002857467574,0.008386817024,1.3226,1.2067,0.091466753206,0.16161589046
"T cells-Macrophages","TNFSF10-TNFRSF10B",8.2927,1.312,0.000000393518,2,0.000012331952,6.8645,1.2081,0.01116,0.15651010411,0.002857467574,0.002667993078,1.3226,0.4719,0.091466753206,0.087875100978
"T cells-Macrophages","TNFSF10-TNFRSF10C",10.3846,1.01,0,2,0,9.0095,1.1526,0.033009,0.214660425667,0.002857467574,0.000042080878,1.3226,1.2695,0.091466753206,0.007358936474
"T cells-Macrophages","TNFSF10-TNFRSF10D",9.6685,1.041,0,2,0,15.4514,0.6257,0.009051,0.143023197177,0.002857467574,0.000107538079,1.3226,0.9849,0.091466753206,0.01288840359
"T cells-Macrophages","TNFSF13-TNFRSF14",-17.5606,3.2053,0.00002104787,2,0.000470607775,-2.9251,6.0035,0.190292,0.414552314074,0.000922406348,0.011959636657,-3.3602,0.6427,0.04666896193,0.196442849278
"T cells-Macrophages","TNFSF13-TNFRSF1A",-20.2624,3.6684,0.000018782014,2,0.000426603018,-3.7564,5.3941,0.140262,0.371095316641,0.000922406348,0.006968585679,-3.3602,0.4315,0.04666896193,0.14861158239
"T cells-Macrophages","UBA52-ACVR1",6.512,1.1414,0.00000125489,2,0.00003581586,8.7308,0.7459,0.000372,0.027417012346,0.19744543301,0.00066359492,-0.1706,0.7037,0.661220605703,0.038094087822
"T cells-Macrophages","UBA52-SMAD3",15.5238,2.6306,0.000001215933,2,0.000034759381,6.6732,2.3263,0.009777,0.147944102488,0.19744543301,0.000735598067,-0.1706,1.5869,0.661220605703,0.040821717358
"T cells-Macrophages","UBB-SMAD3",14.1127,2.2792,0.000000163759,2,0.000005421149,6.5894,2.1417,0.005469,0.110052871348,0.980123422261,0.000735598067,-0.0054,1.5869,0.990174902074,0.040821717358
"T cells-Macrophages","UBC-SMAD3",15.3607,2.5182,0.000000017033,2,0.000000641541,6.5356,2.3503,0.009747,0.147685191624,0.542654550714,0.000735598067,0.1125,1.5869,0.901706714664,0.040821717358
"T cells-Macrophages","FYN-SPN",-17.2181,2.6401,0.000000247629,2,0.000007983639,-8.9261,1.929,0.00492,0.104154539007,0.367866597177,0.000084702085,0.275,-2.7907,0.845664382654,0.011082849046
"T cells-Macrophages","TYROBP-TREM1",-33.5309,5.4096,0.000001171325,2,0.000033537722,-2.8623,11.7147,0.210326,0.426100441604,0.005228954318,0.006180776768,-2.7249,-1.7949,0.127549078268,0.139774194012
"T cells-Macrophages","FADD-FAS",13.5906,2.3817,0.000010731073,2,0.000256592993,4.4881,3.0281,0.099969,0.321666332285,0.676411035808,0.000613661577,0.1425,2.5632,0.911400651901,0.036568703044
"T cells-Macrophages","HLA-F-LILRB2",24.3316,3.9716,0.000019347638,2,0.000437784615,2.9356,8.2886,0.196331,0.417203375,0.847821357439,0.000487153195,-0.0404,3.6187,0.936342765861,0.031682549845
"T cells-Macrophages","CD52-SIGLEC10",46.8877,7.5302,0.000000414958,2,0.000012935927,9.3888,4.994,0.001919,0.066191029836,0.714589788769,0.000488517374,-0.171,4.5776,0.916877505309,0.031733604077
"T cells-Prolif.T","APOE-SORL1",-22.6635,5.4348,0.000588833099,2,0.008912398595,-7.7263,2.9333,0.000729,0.038839241124,0.016930553772,0.054819531346,-3.8083,-1.3904,0.238368008305,0.421596222736
"T cells-Prolif.T","B2M-CD247",78.3819,8.1431,0,2,0,7.07,11.0866,0.05445,0.270435436633,0.38219001008,0.000101529888,0.1532,5.7585,0.848188517996,0.012364587224
"T cells-Prolif.T","B2M-CD3D",83.5968,7.4832,0,2,0,11.8418,7.0594,0.001423,0.055261382449,0.38219001008,0.000047412549,0.1532,6.1179,0.848188517996,0.007832467717
"T cells-Prolif.T","B2M-CD3G",65.2025,8.7592,0,2,0,10.0711,6.4742,0.000219,0.020697522427,0.38219001008,0.000373016618,0.1532,4.7635,0.848188517996,0.026853639987
"T cells-Prolif.T","BTLA-CD247",15.9774,2.4233,0.000000001151,2,0.000000049912,6.8578,2.3298,0.039317,0.230679053726,0.492596411057,0.000101529888,-0.2191,5.7585,0.901706714664,0.012364587224
"T cells-Prolif.T","C1QA-CR1",-26.6381,5.8598,0.000434481694,2,0.006919830946,-7.738,3.4425,0.002544,0.076119109258,0.005572438456,0.029085747621,-3.5097,-2.5701,0.131940701373,0.316265849184
"T cells-Prolif.T","CALM1-FAS",26.5326,3.0342,0,2,0,6.3682,4.1664,0.068296,0.302226600465,0.274739666218,0.000166500099,0.1459,2.6105,0.758820705608,0.016908058723
"T cells-Prolif.T","CALM1-SELL",52.9794,8.9463,0.000000789855,2,0.000023285445,5.1592,10.269,0.054975,0.271678887847,0.274739666218,0.001202838052,0.1459,5.2484,0.758820705608,0.054955458148
"T cells-Prolif.T","CALM2-PDE1B",-26.2445,5.9111,0.000569691393,2,0.008661195249,-5.0011,5.2477,0.012438,0.165181615271,0.029649051622,0.006491757051,-0.2875,-3.0897,0.319547929699,0.143569166653
"T cells-Prolif.T","CALM2-SELL",42.0306,7.314,0.000000084913,2,0.000002908427,4.9899,8.4231,0.061587,0.287804379909,0.029649051622,0.001202838052,-0.2875,5.2484,0.319547929699,0.054955458148
"T cells-Prolif.T","CALM3-SELL",39.6853,6.4601,0.000000412598,2,0.000012884784,5.6269,7.0528,0.032181,0.212164778023,0.015145997327,0.001202838052,0.5783,5.2484,0.224442977482,0.054955458148
"T cells-Prolif.T","CCL2-CCR2",24.0426,5.4026,0.000354138642,2,0.005802786833,5.7016,4.2169,0.002564,0.076401956775,0.015981097267,0.000216723642,4.1432,4.0741,0.230437833487,0.019870307151
"T cells-Prolif.T","CCL5-CXCR3",66.6873,8.2192,0.000000000001,2,0.000000000058,6.7745,9.8438,0.030165,0.206237857416,0.640186953513,0.000182685804,-0.1629,5.9562,0.907207551813,0.017886626289
"T cells-Prolif.T","CCL8-CCR1",19.4133,4.3242,0.000518701751,2,0.008011805959,5.5774,3.4807,0.005065,0.105483215197,0.00657559074,0.004540790937,3.1001,1.739,0.14464160133,0.117842980973
"T cells-Prolif.T","CCL8-CCR2",15.0846,3.0853,0.000066786124,2,0.00133717841,5.3341,2.8279,0.005949,0.116002946196,0.00657559074,0.000216723642,3.1001,4.0741,0.14464160133,0.019870307151
"T cells-Prolif.T","CD274-PDCD1",14.436,1.88,0,2,0,9.0365,1.5975,0.000831,0.042041792373,0.112368345496,0.000027227594,0.572,5.4802,0.532719232061,0.005477910174
"T cells-Prolif.T","CD48-CD2",51.7211,10.3394,0.000090417032,2,0.001756316523,2.6769,19.3209,0.218638,0.433695071753,0.836137820845,0.002788537316,-0.0522,6.2608,0.932746117725,0.09009158353
"T cells-Prolif.T","CD58-CD2",42.2837,8.1385,0.000022114543,2,0.000491695106,2.9012,14.5745,0.200996,0.419962314162,0.019039842016,0.002788537316,0.5293,6.2608,0.253047740869,0.09009158353
"T cells-Prolif.T","CD70-CD27",32.4819,4.8477,0.000000001838,2,0.000000077636,11.326,2.8679,0.000346,0.026368880851,0.481353254378,0.000359735577,0.3205,6.4722,0.901706714664,0.026170762357
"T cells-Prolif.T","CD86-CD28",18.119,3.7746,0.000440113369,2,0.006993975494,6.0542,2.9928,0.003756,0.090643508406,0.832578895946,0.000092074147,-0.1672,5.3955,0.931948232099,0.011668184913
"T cells-Prolif.T","CD86-CTLA4",21.5064,5.274,0.00056940086,2,0.0086604541,5.5237,3.8935,0.002673,0.0777144375,0.832578895946,0.00009147672,-0.1672,6.362,0.931948232099,0.01163268626
"T cells-Prolif.T","COL6A3-ITGA2",12.0038,2.2775,0.000007205531,2,0.000178736091,7.0094,1.7125,0.002181,0.070442956718,0.370088489741,0.001843308974,0.3305,2.8346,0.845747334915,0.070586305683
"T cells-Prolif.T","CXCL3-CXCR2",-7.3789,1.1679,0.000000215397,2,0.000007001184,-5.9286,1.2446,0.072217,0.302226600465,0.00023152427,0.019452711469,-2.7673,-1.8611,0.0205947497,0.255859267486
"T cells-Prolif.T","DUSP18-ITGA2",10.2798,1.9382,0.000045563391,2,0.000951069407,6.8261,1.506,0.002408,0.074419458154,0.235383335895,0.001843308974,0.4471,2.8346,0.70614780794,0.070586305683
"T cells-Prolif.T","FABP5-RXRA",-24.3169,4.4004,0.000007120905,2,0.000176881898,-8.2451,2.9492,0.001113,0.048191263285,0.011246782559,0.005349040816,-1.3343,-2.8767,0.190502232132,0.129241703076
"T cells-Prolif.T","FASLG-FAS",13.1478,2.0864,0.000000117327,2,0.000003942341,10.6235,1.2376,0.028181,0.201158875847,0.406212733643,0.000166500099,-0.2521,2.6105,0.862925224164,0.016908058723
"T cells-Prolif.T","GNAI2-CXCR3",40.1766,5.3693,0.000000002264,2,0.000000094626,6.9973,5.7417,0.05698,0.276650813008,0.72645636391,0.000182685804,-0.1703,5.9562,0.918338888655,0.017886626289
"T cells-Prolif.T","GNAI2-F2R",26.5599,3.3743,0.000000000001,2,0.000000000058,5.5641,4.7734,0.08867,0.309136726689,0.72645636391,0.00009819406,-0.1703,3.9198,0.918338888655,0.012135285983
"T cells-Prolif.T","HBEGF-CD44",-17.9556,2.4502,0.000000002066,2,0.000000086653,-4.8162,3.7282,0.093361,0.312971236219,0.000623132435,0.053710710255,-2.0373,-0.8209,0.036995678179,0.418976610715
"T cells-Prolif.T","HBEGF-CD9",-21.7085,2.321,0,2,0,-7.2506,2.994,0.055649,0.272941466658,0.000623132435,0.001737305845,-2.0373,-4.0988,0.036995678179,0.068278885772
"T cells-Prolif.T","HLA-A-CD3D",71.0777,6.5031,0,2,0,12.6824,5.6044,0.001638,0.060052734903,0.768603224943,0.000047412549,0.0677,6.1179,0.922175872339,0.007832467717
"T cells-Prolif.T","HLA-A-CD3G",55.3679,7.2654,0,2,0,9.9358,5.5726,0.000319,0.024893814815,0.768603224943,0.000373016618,0.0677,4.7635,0.922175872339,0.026853639987
"T cells-Prolif.T","HLA-B-CD3D",70.1701,7.6755,0,2,0,10.6402,6.5948,0.000261,0.02225895,0.366517736757,0.000047412549,-0.5834,6.1179,0.845236258936,0.007832467717
"T cells-Prolif.T","HLA-B-CD3G",54.1471,8.4913,0.000000008031,2,0.000000313699,7.5879,7.1359,0.000937,0.044619152722,0.366517736757,0.000373016618,-0.5834,4.7635,0.845236258936,0.026853639987
"T cells-Prolif.T","HLA-C-CD3D",68.3169,6.3878,0,2,0,10.6401,6.4207,0.004167,0.095433358696,0.210696153757,0.000047412549,-0.332,6.1179,0.674180421292,0.007832467717
"T cells-Prolif.T","HLA-C-CD3G",53.1683,7.4763,0.000000008919,2,0.000000346873,9.8252,5.4114,0.000186,0.018873467422,0.210696153757,0.000373016618,-0.332,4.7635,0.674180421292,0.026853639987
"T cells-Prolif.T","ICAM1-IL2RA",18.4985,3.1491,0.000000303315,2,0.000009648703,6.2473,2.9611,0.032318,0.212637480162,0.411661645537,0.000064665464,-0.4377,5.2767,0.86575119788,0.009426152469
"T cells-Prolif.T","IL15-IL2RA",13.118,1.7564,0.000000000043,2,0.000000002136,5.4132,2.4233,0.074102,0.302226600465,0.422117778156,0.000064665464,-0.199,5.2767,0.874051608658,0.009426152469
"T cells-Prolif.T","IL15-IL2RB",15.3037,1.6605,0,2,0,12.4267,1.2315,0.000241,0.021527129676,0.422117778156,0.000012941948,-0.199,5.9805,0.874051608658,0.003423206996
"T cells-Prolif.T","IL16-CCR5",26.7198,6.3039,0.000600809824,2,0.009062406802,2.9296,9.1207,0.152736,0.385325453162,0.845234696514,0.005187848626,0.0891,4.1162,0.935135358975,0.126948759473
"T cells-Prolif.T","IL7-IL2RG",10.6998,1.2812,0.000000000001,2,0.000000000058,37.1192,0.2883,0.000003,0.006321,0.000108514288,0.008562976798,2.1865,1.4036,0.012924511432,0.163297405115
"T cells-Prolif.T","IL7-IL7R",13.5247,1.7423,0.000000000004,2,0.000000000221,13.5987,0.9946,0.000168,0.018014233918,0.000108514288,0.366378421732,2.1865,-0.4442,0.012924511432,0.845157929608
"T cells-Prolif.T","INHBA-ACVR1B",-14.744,2.6946,0.000063936642,2,0.001283714451,-11.3905,1.2944,0.00323,0.085050516058,0.000112961695,0.119866583756,-5.2968,-1.3915,0.013241689632,0.54271493024
"T cells-Prolif.T","INHBA-ENG",-31.8574,4.0435,0.000000000006,2,0.000000000322,-20.7103,1.5382,0.000012,0.007285220339,0.000112961695,0.084227775833,-5.2968,-1.8625,0.013241689632,0.497121256121
"T cells-Prolif.T","LGALS1-CD69",25.5586,3.3889,0.000000000082,2,0.00000000398,5.438,4.7,0.055307,0.272303123077,0.715016533738,0.000142893312,-0.1506,2.7331,0.916877505309,0.015259270085
"T cells-Prolif.T","LPL-LRP1",-24.4545,5.071,0.000200792166,2,0.003556960729,-2.1452,11.3998,0.274254,0.487083698235,0.010461411329,0.048523319684,-2.9458,-3.6343,0.182972407988,0.408891232741
"T cells-Prolif.T","LY86-CD180",-14.3383,3.1036,0.000540058518,2,0.008291622827,-1.994,7.1908,0.287565,0.499690167168,0.002143455431,0.130950715184,-2.4244,-2.1478,0.076799664302,0.559812499496
"T cells-Prolif.T","PDCD1LG2-PDCD2",9.7112,2.132,0.000200979911,2,0.003558526659,5.8819,1.651,0.004175,0.095555479233,0.004980053792,0.064828250112,1.6205,0.5766,0.124358911578,0.44819483545
"T cells-Prolif.T","PIGF-FLT1",10.0233,2.0207,0.000063824362,2,0.001282178812,8.5609,1.1708,0.001022,0.046123712312,0.770636958808,0.00243378684,0.0534,2.107,0.922440401353,0.082798421665
"T cells-Prolif.T","PRSS23-TMEM222",9.272,1.5537,0.00000099322,2,0.000028853323,11.9632,0.7751,0.00028,0.023003027523,0.000942254255,0.593191924837,2.2852,0.1615,0.047207967948,0.901706714664
"T cells-Prolif.T","SELPLG-SELL",40.5869,6.8203,0.000002034812,2,0.000055850522,5.6442,7.1909,0.057365,0.277744922276,0.774560864004,0.001202838052,0.0632,5.2484,0.923071972179,0.054955458148
"T cells-Prolif.T","SEMA3C-NRP1",-10.4976,2.0551,0.000010668692,2,0.000255271796,-2.6183,4.0093,0.22009,0.43456279753,0.018233196565,0.003574882087,-1.8506,-3.0508,0.247613753709,0.103232595821
"T cells-Prolif.T","SERPINA1-LRP1",-39.1182,8.541,0.000181662646,2,0.003249780027,-3.4957,11.1903,0.137583,0.367665134204,0.005539744637,0.048523319684,-3.517,-3.6343,0.131534606334,0.408891232741
"T cells-Prolif.T","TGFB1-ITGB8",-26.6677,4.2709,0.000000691946,2,0.000020551255,-4.3254,6.1653,0.094873,0.314886581449,0.573282592853,0.001060201646,-0.3634,-3.6281,0.901706714664,0.050873429196
"T cells-Prolif.T","TIMP2-ITGB1",-16.3744,3.401,0.000141183932,2,0.002613471452,-3.0492,5.3701,0.166907,0.403050079755,0.005113004483,0.176231460629,-2.1625,-0.6525,0.125899418493,0.642844308456
"T cells-Prolif.T","TNFSF12-TNFRSF25",15.9582,1.7555,0,2,0,13.1248,1.2159,0.000194,0.019090346154,0.06379034072,0.000008374359,-0.7853,4.5246,0.44511377927,0.002571589415
"T cells-Prolif.T","TNFSF13-TNFRSF14",-17.7148,3.0364,0.000000270948,2,0.000008672999,-3.3163,5.3418,0.164371,0.399839773718,0.000922406348,0.57363639448,-3.3602,0.1571,0.04666896193,0.901706714664
"T cells-Prolif.T","TNFSF13-TNFRSF1A",-22.0807,3.0707,0.000000000834,2,0.000000036835,-5.0462,4.3757,0.10047,0.322265149996,0.000922406348,0.026540179658,-3.3602,-1.069,0.04666896193,0.301748965968
"T cells-Prolif.T","VEGFB-NRP1",-15.9643,2.3206,0.000000007239,2,0.000000285566,-8.4264,1.8945,0.009193,0.144106812691,0.00584142229,0.003574882087,-2.0584,-3.0508,0.135539079247,0.103232595821
"T cells-Prolif.T","TYROBP-TREM1",-51.316,12.0057,0.000337112197,2,0.005569659495,-4.7888,10.7158,0.049224,0.257169553092,0.005228954318,0.032131994808,-2.7249,-4.9658,0.127549078268,0.331759227925
"T cells-Prolif.T","FADD-FAS",13.8184,2.0907,0.000000011707,2,0.000000448965,5.943,2.3252,0.054143,0.269803577769,0.676411035808,0.000166500099,0.1425,2.6105,0.911400651901,0.016908058723
"T cells-Prolif.T","KLRB1-CLEC2D",31.5623,4.6102,0.000000000947,2,0.000000041417,10.1472,3.1105,0.000356,0.026770776618,0.618910336541,0.000004412824,-0.3593,4.3729,0.903837656193,0.00182130446
"T cells-Prolif.T","CD47-SIRPG",39.4326,8.5734,0.000338352753,2,0.005585003345,7.3521,5.3635,0.001823,0.06395498237,0.077522450731,0.003823227081,0.3736,5.6658,0.480825045294,0.107081498259
"T cells-DC","ANXA1-DYSF",16.6078,3.3923,0.000084554565,2,0.001651654848,5.1648,3.2156,0.047968,0.254327624334,0.724963354699,0.002394299467,0.1501,1.8247,0.918020783175,0.081998368524
"T cells-DC","B2M-CD247",25.6479,5.6038,0.000383020087,2,0.00621349479,3.5216,7.2831,0.120063,0.345757886879,0.38219001008,0.004743840106,0.1532,1.8806,0.848188517996,0.121088780576
"T cells-DC","CALCB-ADRB2",4.7758,0.4802,0,2,0,13.0786,0.3652,0.000197,0.019279625683,0.000008820474,0.008442341644,1.5,-0.902,0.002659465536,0.162198852126
"T cells-DC","CALCB-RAMP1",6.6958,0.7775,0,2,0,33.8741,0.1977,0.000005,0.006932709677,0.000008820474,0.485068753181,1.5,-0.3327,0.002659465536,0.901706714664
"T cells-DC","CALM1-SELL",31.9705,4.1403,0.000000000078,2,0.000000003791,6.1971,5.1589,0.062673,0.291073475635,0.274739666218,0.000355315815,0.1459,3.1235,0.758820705608,0.026057162396
"T cells-DC","CALM2-SELL",24.3451,3.4986,0.000000000844,2,0.000000037231,5.103,4.7707,0.078449,0.302226600465,0.029649051622,0.000355315815,-0.2875,3.1235,0.319547929699,0.026057162396
"T cells-DC","CALM3-SELL",24.9535,3.0287,0,2,0,6.031,4.1375,0.044771,0.245770490268,0.015145997327,0.000355315815,0.5783,3.1235,0.224442977482,0.026057162396
"T cells-DC","CCL5-CXCR3",25.497,4.9091,0.00021926984,2,0.003840367085,8.6969,2.9317,0.000864,0.042686366897,0.640186953513,0.00142386364,-0.1629,2.3351,0.907207551813,0.060594809799
"T cells-DC","CCL8-CCR1",20.4676,4.9344,0.00060281503,2,0.009079996451,5.392,3.7959,0.005723,0.113588895291,0.00657559074,0.008027219624,3.1001,3.1624,0.14464160133,0.157934684805
"T cells-DC","CCL8-CCR5",13.2731,3.3878,0.00067200661,2,0.009996098324,7.239,1.8336,0.001932,0.066227481836,0.00657559074,0.198659935144,3.1001,0.5103,0.14464160133,0.662081682499
"T cells-DC","HBEGF-CD44",-17.9125,2.2926,0.000000000023,2,0.00000000117,-5.6421,3.1748,0.059739,0.283603875547,0.000623132435,0.00857829676,-2.0373,-0.8864,0.036995678179,0.163353531981
"T cells-DC","HBEGF-CD82",-9.5984,1.7876,0.000000620712,2,0.000018589702,-2.2923,4.1872,0.24683,0.459808808508,0.000623132435,0.868317431789,-2.0373,0.0848,0.036995678179,0.94267625052
"T cells-DC","HBEGF-CD9",-20.7085,2.8864,0.000000000035,2,0.000000001753,-5.3526,3.8689,0.075866,0.302226600465,0.000623132435,0.032389331939,-2.0373,-2.6945,0.036995678179,0.33304992857
"T cells-DC","IL18-CD48",-12.6274,2.6046,0.000276663914,2,0.004708937181,-4.0515,3.1167,0.086986,0.307810574731,0.000413043583,0.150555619986,-2.3696,1.1381,0.028611905673,0.595665284523
"T cells-DC","IL18-IL18BP",-12.1895,1.9899,0.000001444512,2,0.000040736151,-7.4244,1.6418,0.015029,0.181559443845,0.000413043583,0.642008347466,-2.3696,-0.3151,0.028611905673,0.907230429785
"T cells-DC","IL7-IL2RG",8.9495,1.3338,0.000000000052,2,0.000000002559,23.6378,0.3786,0.000018,0.008161291139,0.000108514288,0.280454500674,2.1865,-0.5739,0.012924511432,0.766438698971
"T cells-DC","IL7-IL7R",15.1787,2.1433,0.000000001171,2,0.000000050657,12.1263,1.2517,0.000263,0.022302396226,0.000108514288,0.742501117877,2.1865,-0.2358,0.012924511432,0.919161200873
"T cells-DC","INHBA-ACVR1B",-13.0716,2.883,0.000573554522,2,0.008701461001,-3.5433,3.6891,0.164423,0.399882362643,0.000112961695,0.489178199811,-5.2968,-0.6124,0.013241689632,0.901706714664
"T cells-DC","INHBA-ACVR2A",-10.9847,2.2926,0.000062876261,2,0.001267397182,-1.8272,6.0119,0.317012,0.528699646988,0.000112961695,0.16319898903,-5.2968,-1.0959,0.013241689632,0.618904453361
"T cells-DC","INHBA-ENG",-31.3085,3.9134,0.00000000003,2,0.000000001516,-7.8557,3.9854,0.017422,0.184626177382,0.000112961695,0.97901891683,-5.2968,-0.0159,0.013241689632,0.989763889064
"T cells-DC","PRSS23-TMEM222",8.1486,1.3832,0.000001585366,2,0.000044226032,9.3816,0.8686,0.000719,0.038611485757,0.000942254255,0.024107278035,2.2852,0.8682,0.047207967948,0.286741679585
"T cells-DC","PSAP-CD1B",-39.5006,7.7658,0.000061957905,2,0.001250997857,-4.7116,8.3837,0.072598,0.302226600465,0.054761662119,0.004122632154,-1.1802,-4.6648,0.421462536748,0.111805818869
"T cells-DC","QDPR-DYSF",8.9387,1.8253,0.000138521923,2,0.002569506349,5.592,1.5985,0.029083,0.203323855191,0.041652897243,0.002394299467,0.8876,1.8247,0.378638783013,0.081998368524
"T cells-DC","RPS27A-ADRB2",-12.3184,2.703,0.00022557083,2,0.003935568222,-4.207,2.9281,0.093475,0.313051228403,0.027025030791,0.008442341644,-0.5326,-0.902,0.304423512713,0.162198852126
"T cells-DC","SELPLG-SELL",24.2048,3.4921,0.000000001816,2,0.000000076797,5.1295,4.7187,0.099337,0.321152468778,0.774560864004,0.000355315815,0.0632,3.1235,0.923071972179,0.026057162396
"T cells-DC","TIMP2-ITGB1",-14.4013,3.2983,0.000424860424,2,0.006796818011,-3.6244,3.9735,0.13216,0.360881680055,0.005113004483,0.539506308857,-2.1625,-0.2241,0.125899418493,0.901706714664
"T cells-DC","TNFSF13-TNFRSF14",-21.3486,3.2969,0.000000071997,2,0.000002506181,-3.9947,5.3443,0.138971,0.369574745638,0.000922406348,0.159882097179,-3.3602,-0.3995,0.04666896193,0.612569581272
"T cells-DC","TNFSF13-TNFRSF1A",-20.4378,3.3051,0.000000542599,2,0.000016484609,-3.8807,5.2665,0.138946,0.369535697505,0.000922406348,0.785691602814,-3.3602,-0.0755,0.04666896193,0.924075230321
"T cells-Alevolar","ACTR2-LDLR",45.8132,3.3261,0,2,0,26.2743,1.7437,0.000012,0.007285220339,0.911461618281,0.000013551833,0.0227,6.43,0.959049083537,0.003535568484
"T cells-Alevolar","ADAM9-ITGA3",9.3011,1.4416,0.000000001292,2,0.000000055623,7.6365,1.218,0.001579,0.058792308732,0.03352295263,0.000087401804,-0.5732,5.6292,0.339377922284,0.011334894214
"T cells-Alevolar","APOE-LRP1",-40.3004,8.1875,0.000169300212,2,0.003059618715,-3.8136,10.5676,0.113761,0.337286447597,0.016930553772,0.03511794091,-3.8083,-3.7214,0.238368008305,0.346862219514
"T cells-Alevolar","ARPC5-LDLR",51.209,3.5479,0,2,0,22.0765,2.3196,0.000025,0.009231701031,0.265142928269,0.000013551833,0.1893,6.43,0.745628803997,0.003535568484
"T cells-Alevolar","C1QB-LRP1",-40.1904,9.1793,0.000324808395,2,0.005406278764,-2.4736,16.2476,0.218006,0.433176906671,0.022510603046,0.03511794091,-3.051,-3.7214,0.277164364167,0.346862219514
